student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies_flat,devices_type,devices_brand,devices_year,skills_soft,skills_tech.python,skills_tech.excel,skills_tech.sql,family_siblings,family_income.father,family_income.mother,address_city,address_district,address_postal_code
865,Kayla Arroyo,20,Female,,+1-841-329-3989,Hicksfurt,Incorrect email format,1995-09-23 00:00:00,Python,100,inactive,3.64,excellent,157.0,2007-12-27 00:00:00,"BROKEN,ADDRESS,DATA,,,","million, difference",laptop,Lenovo,2019.0,,,,,,,,,,
865,Kayla Arroyo,20,Female,,+1-841-329-3989,Hicksfurt,Incorrect email format,1995-09-23 00:00:00,Python,100,inactive,3.64,excellent,157.0,2007-12-27 00:00:00,"BROKEN,ADDRESS,DATA,,,","million, difference",phone,Samsung,2019.0,,,,,,,,,,
866,Unknown,21,Unknown,,Unknown,South Brandon,Incorrect email format,1995-06-05 00:00:00,Data science,74,inactive,,,186.0,1981-10-11 00:00:00,"BROKEN,ADDRESS,DATA,,,","fall, garden",laptop,HP,2016.0,,,,,,,,,,
866,Unknown,21,Unknown,,Unknown,South Brandon,Incorrect email format,1995-06-05 00:00:00,Data science,74,inactive,,,186.0,1981-10-11 00:00:00,"BROKEN,ADDRESS,DATA,,,","fall, garden",phone,Apple,2022.0,,,,,,,,,,
867,Jessica Wilkinson,22,Female,90,+1-707-785-1092,Clarkborough,Incorrect email format,2025-11-08 00:00:00,Other,,pending,4.5,average,59.0,2012-09-29 05:08:40,"North Bobby 7-kv, dom 41, Tashkent","agent, provide",laptop,HP,2015.0,,,,,,,,Tashkent,North Bobby,
867,Jessica Wilkinson,22,Female,90,+1-707-785-1092,Clarkborough,Incorrect email format,2025-11-08 00:00:00,Other,,pending,4.5,average,59.0,2012-09-29 05:08:40,"North Bobby 7-kv, dom 41, Tashkent","agent, provide",phone,Apple,2024.0,,,,,,,,Tashkent,North Bobby,
868,Unknown,20,Female,,Unknown,Meganstad,Incorrect email format,2022-10-23 00:00:00,Data science,100,inactive,,excellent,227.0,2001-01-26 00:00:00,"24542 Kirby Parks, Wilsontown",,,,,,,,,,,,Wilsontown,,
869,Kelly Santos,19,Male,73,Unknown,West Raymondville,Incorrect email format,2009-12-10 00:00:00,Data science,100,inactive,,excellent,127.0,1986-10-02 11:14:00,"BROKEN,ADDRESS,DATA,,,","practice, week",laptop,Dell,2020.0,,,,,,,,,,
869,Kelly Santos,19,Male,73,Unknown,West Raymondville,Incorrect email format,2009-12-10 00:00:00,Data science,100,inactive,,excellent,127.0,1986-10-02 11:14:00,"BROKEN,ADDRESS,DATA,,,","practice, week",phone,Apple,2021.0,,,,,,,,,,
870,Unknown,19,Female,87,+1-955-814-6166,South Christopherview,jacksonphilip@jones.info,2010-09-19 00:00:00,Python,,active,4.5,,154.0,1988-05-13 19:21:00,"Lake Kimberlyside 7-kv, dom 18, Tashkent",,,,,,,,,,,,Tashkent,Lake Kimberlyside,
871,Sarah Juarez,19,Female,,Unknown,Anneshire,robersonrhonda@petersen.com,2023-04-18 06:32:20,Python,,inactive,4.5,excellent,66.0,2005-05-29 14:10:00,"8578 Carr Plains, West Erik",,,,,,,,,,,,West Erik,,
872,Stephanie Anderson,21,Female,90,+1-811-251-6010,Reedland,Incorrect email format,2006-03-22 00:00:00,Python,,pending,3.7,good,184.0,2023-11-12 03:02:51,UZ 100769 Tashkent East Jonathan,,,,,,,,,,,,Tashkent,East Jonathan,100769
873,Unknown,20,Unknown,,+1-654-403-4572,New Kathleentown,Incorrect email format,2010-06-30 00:00:00,Other,,inactive,0.0,excellent,270.0,2022-06-13 00:00:00,"Apartment 38, Santosside district, Tashkent, UZ, 100536","sound, sell",laptop,Lenovo,2022.0,,,,,,,,Tashkent,Santosside,100536
873,Unknown,20,Unknown,,+1-654-403-4572,New Kathleentown,Incorrect email format,2010-06-30 00:00:00,Other,,inactive,0.0,excellent,270.0,2022-06-13 00:00:00,"Apartment 38, Santosside district, Tashkent, UZ, 100536","sound, sell",phone,Samsung,2020.0,,,,,,,,Tashkent,Santosside,100536
874,Justin Smith,,Unknown,90,Unknown,East Anita,kevin23@hotmail.com,2023-04-04 04:18:29,Data science,100,active,,excellent,140.0,2013-12-02 23:13:25,UZ 100318 Tashkent Mcculloughview,"movie, guy",laptop,HP,2023.0,,,,,,,,Tashkent,Mcculloughview,100318
874,Justin Smith,,Unknown,90,Unknown,East Anita,kevin23@hotmail.com,2023-04-04 04:18:29,Data science,100,active,,excellent,140.0,2013-12-02 23:13:25,UZ 100318 Tashkent Mcculloughview,"movie, guy",phone,Apple,2019.0,,,,,,,,Tashkent,Mcculloughview,100318
875,Karen Hall,18,Female,,+1-321-718-8171,Lake David,Incorrect email format,1982-10-31 00:00:00,Python,100,active,2.0,average,226.0,2021-07-06 15:09:06,"74391 Alexandra Knoll, South Taylorland","economy, financial",laptop,Dell,2018.0,,,,,,,,South Taylorland,,
875,Karen Hall,18,Female,,+1-321-718-8171,Lake David,Incorrect email format,1982-10-31 00:00:00,Python,100,active,2.0,average,226.0,2021-07-06 15:09:06,"74391 Alexandra Knoll, South Taylorland","economy, financial",phone,Samsung,2018.0,,,,,,,,South Taylorland,,
876,Unknown,20,Male,90,+1-702-871-1474,Jessicamouth,hopkinsjulie@gmail.com,2015-05-24 00:00:00,Data science,,pending,,excellent,139.0,2002-01-25 00:00:00,"East Brucemouth 3-kv, dom 17, Tashkent",,,,,,,,,,,,Tashkent,East Brucemouth,
877,Haley Fowler,20,Female,90,+1-826-225-9854,Charleschester,alexkent@travis.com,2021-02-19 12:36:23,Python,100,active,2.52,,195.0,1973-05-24 00:00:00,"Rodriguezshire 21-kv, dom 15, Tashkent","focus, economic",laptop,Lenovo,2022.0,,,,,,,,Tashkent,Rodriguezshire,
877,Haley Fowler,20,Female,90,+1-826-225-9854,Charleschester,alexkent@travis.com,2021-02-19 12:36:23,Python,100,active,2.52,,195.0,1973-05-24 00:00:00,"Rodriguezshire 21-kv, dom 15, Tashkent","focus, economic",phone,Apple,2021.0,,,,,,,,Tashkent,Rodriguezshire,
878,Andrea Young,,Female,62,+1-363-365-0213,East Alexander,Incorrect email format,2022-12-28 11:14:05,Other,100,active,2.0,good,219.0,1991-04-27 00:00:00,"05295 Kendra Plain, South Christinaview",,,,,,,,,,,,South Christinaview,,
879,Yesenia Nguyen,19,Female,77,+1-419-364-8953,Tylermouth,williamscarolyn@gmail.com,2011-08-22 00:00:00,Python,100,active,4.5,average,57.0,2005-04-02 13:45:11,"West Keith 1-kv, dom 11, Tashkent","reach, direction",laptop,Dell,2017.0,,,,,,,,Tashkent,West Keith,
879,Yesenia Nguyen,19,Female,77,+1-419-364-8953,Tylermouth,williamscarolyn@gmail.com,2011-08-22 00:00:00,Python,100,active,4.5,average,57.0,2005-04-02 13:45:11,"West Keith 1-kv, dom 11, Tashkent","reach, direction",phone,Xiaomi,2023.0,,,,,,,,Tashkent,West Keith,
880,Unknown,19,Female,74,+1-947-812-9259,Henryburgh,chernandez@yahoo.com,1984-03-30 07:37:28,Data science,100,active,0.0,,268.0,1995-09-22 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
881,Jasmine Wilcox,21,Unknown,,+1-886-119-5751,Claytonchester,kelsey14@yahoo.com,1970-02-05 00:00:00,Data science,94,active,3.7,,250.0,2012-05-28 22:15:05,UZ 100315 Tashkent Leahchester,"wonder, camera",laptop,Lenovo,2021.0,,,,,,,,Tashkent,Leahchester,100315
881,Jasmine Wilcox,21,Unknown,,+1-886-119-5751,Claytonchester,kelsey14@yahoo.com,1970-02-05 00:00:00,Data science,94,active,3.7,,250.0,2012-05-28 22:15:05,UZ 100315 Tashkent Leahchester,"wonder, camera",phone,Xiaomi,2019.0,,,,,,,,Tashkent,Leahchester,100315
882,Eric Gonzales,21,Male,84,+1-082-172-8165,South Donaldtown,Incorrect email format,2005-10-30 07:28:00,Python,86,inactive,4.5,good,152.0,1982-10-08 00:00:00,"Apartment 36, Johnsonbury district, Tashkent, UZ, 100549",,,,,,,,,,,,Tashkent,Johnsonbury,100549
883,Curtis Cox,20,Female,92,+1-436-463-5172,Johnbury,shawna25@hotmail.com,1993-10-25 00:00:00,Python,,active,3.7,excellent,91.0,1999-03-24 00:00:00,UZ 100062 Tashkent Robertsonview,"establish, assume",laptop,Lenovo,2022.0,,,,,,,,Tashkent,Robertsonview,100062
883,Curtis Cox,20,Female,92,+1-436-463-5172,Johnbury,shawna25@hotmail.com,1993-10-25 00:00:00,Python,,active,3.7,excellent,91.0,1999-03-24 00:00:00,UZ 100062 Tashkent Robertsonview,"establish, assume",phone,Xiaomi,2021.0,,,,,,,,Tashkent,Robertsonview,100062
884,Unknown,22,Unknown,72,Unknown,Hernandezville,kristincarter@willis.com,1994-07-23 11:13:29,Python,100,inactive,,excellent,249.0,2012-06-07 00:00:00,UZ 100602 Tashkent Port Alexanderborough,"moment, return",laptop,HP,2022.0,,,,,,,,Tashkent,Port Alexanderborough,100602
884,Unknown,22,Unknown,72,Unknown,Hernandezville,kristincarter@willis.com,1994-07-23 11:13:29,Python,100,inactive,,excellent,249.0,2012-06-07 00:00:00,UZ 100602 Tashkent Port Alexanderborough,"moment, return",phone,Apple,2018.0,,,,,,,,Tashkent,Port Alexanderborough,100602
885,Mark Mccall,19,Unknown,90,Unknown,Millerhaven,qvincent@gmail.com,2008-03-27 08:42:00,Other,,active,0.0,excellent,83.0,2006-07-01 09:24:00,"8483 Kenneth Harbor, West Miguelton","something, not",laptop,HP,2021.0,,,,,,,,West Miguelton,,
885,Mark Mccall,19,Unknown,90,Unknown,Millerhaven,qvincent@gmail.com,2008-03-27 08:42:00,Other,,active,0.0,excellent,83.0,2006-07-01 09:24:00,"8483 Kenneth Harbor, West Miguelton","something, not",phone,Apple,2024.0,,,,,,,,West Miguelton,,
886,Thomas Nelson,20,Male,90,+1-227-354-9658,East Michael,Incorrect email format,1972-09-27 00:00:00,Data science,,pending,3.7,good,88.0,1970-08-27 00:00:00,"Apartment 25, East Justin district, Tashkent, UZ, 100910","message, head",laptop,Dell,2019.0,,,,,,,,Tashkent,East Justin,100910
886,Thomas Nelson,20,Male,90,+1-227-354-9658,East Michael,Incorrect email format,1972-09-27 00:00:00,Data science,,pending,3.7,good,88.0,1970-08-27 00:00:00,"Apartment 25, East Justin district, Tashkent, UZ, 100910","message, head",phone,Apple,2024.0,,,,,,,,Tashkent,East Justin,100910
887,Danielle Baker,21,Unknown,97,+1-346-021-3140,Port Joshuabury,Incorrect email format,2011-03-18 20:14:00,Python,,pending,4.5,,247.0,1978-02-14 00:00:00,"4332 Tanner Village Suite 017, East Michaelside",,,,,,,,,,,,East Michaelside,,
888,John Barrera,20,Female,74,+1-679-487-2404,Teresaville,Incorrect email format,2017-10-24 17:10:37,Python,100,inactive,2.0,good,106.0,2002-01-23 13:10:09,"699 David Valleys Apt. 047, Salasberg",,,,,,,,,,,,Salasberg,,
889,Christina Harris,18,Female,63,Unknown,North Thomasmouth,Incorrect email format,1974-05-27 00:00:00,Other,100,inactive,4.5,good,202.0,1970-10-10 00:00:00,"Apartment 30, Jonathanshire district, Tashkent, UZ, 100993",,,,,,,,,,,,Tashkent,Jonathanshire,100993
890,Unknown,22,Unknown,82,Unknown,Lake Carrie,Incorrect email format,1977-12-18 01:56:00,Python,100,active,,good,82.0,1970-06-24 12:21:00,UZ 100591 Tashkent Lopezland,"team, force",laptop,HP,2021.0,,,,,,,,Tashkent,Lopezland,100591
890,Unknown,22,Unknown,82,Unknown,Lake Carrie,Incorrect email format,1977-12-18 01:56:00,Python,100,active,,good,82.0,1970-06-24 12:21:00,UZ 100591 Tashkent Lopezland,"team, force",phone,Samsung,2018.0,,,,,,,,Tashkent,Lopezland,100591
891,Robin Potts,18,Female,63,+1-000-444-0093,North Mistymouth,Incorrect email format,2019-06-27 15:35:00,Data science,100,active,4.5,excellent,228.0,2022-01-26 10:14:43,"Apartment 42, North Brittany district, Tashkent, UZ, 100625","skill, less",laptop,Dell,2023.0,,,,,,,,Tashkent,North Brittany,100625
891,Robin Potts,18,Female,63,+1-000-444-0093,North Mistymouth,Incorrect email format,2019-06-27 15:35:00,Data science,100,active,4.5,excellent,228.0,2022-01-26 10:14:43,"Apartment 42, North Brittany district, Tashkent, UZ, 100625","skill, less",phone,Apple,2020.0,,,,,,,,Tashkent,North Brittany,100625
892,David Sanders,18,Female,65,+1-096-554-6473,Shawnbury,Incorrect email format,2022-05-03 01:14:52,Data science,100,active,4.39,,76.0,1983-09-28 16:25:06,"Robinsonland 17-kv, dom 50, Tashkent",,,,,,,,,,,,Tashkent,Robinsonland,
893,William Kennedy,20,Female,72,+1-599-013-6858,Hollymouth,Incorrect email format,2007-01-08 00:00:00,Other,100,active,3.7,excellent,77.0,2008-03-04 00:00:00,"Apartment 28, Erinport district, Tashkent, UZ, 100647",,,,,,,,,,,,Tashkent,Erinport,100647
894,Mrs. Kristy Payne,20,Unknown,61,+1-738-963-8793,New Caseyside,adamskyle@hotmail.com,2011-04-07 15:53:00,Data science,100,active,4.5,average,87.0,2011-11-21 00:00:00,"Apartment 26, Penaborough district, Tashkent, UZ, 100472","wife, his",laptop,HP,2018.0,,,,,,,,Tashkent,Penaborough,100472
894,Mrs. Kristy Payne,20,Unknown,61,+1-738-963-8793,New Caseyside,adamskyle@hotmail.com,2011-04-07 15:53:00,Data science,100,active,4.5,average,87.0,2011-11-21 00:00:00,"Apartment 26, Penaborough district, Tashkent, UZ, 100472","wife, his",phone,Xiaomi,2023.0,,,,,,,,Tashkent,Penaborough,100472
895,Brandon Miles,18,Female,88,Unknown,North Laurastad,Incorrect email format,2023-11-19 00:00:00,Other,83,active,0.0,,264.0,1999-06-21 18:00:39,"78495 Brittany Trail, East Kendraview",,,,,,,,,,,,East Kendraview,,
896,Melissa Cortez,21,Female,68,+1-521-794-9150,Port Melissaburgh,joe35@lopez-anderson.com,1988-03-31 00:00:00,Python,100,inactive,,average,206.0,1990-06-17 00:00:00,"BROKEN,ADDRESS,DATA,,,","film, again",laptop,HP,2017.0,,,,,,,,,,
896,Melissa Cortez,21,Female,68,+1-521-794-9150,Port Melissaburgh,joe35@lopez-anderson.com,1988-03-31 00:00:00,Python,100,inactive,,average,206.0,1990-06-17 00:00:00,"BROKEN,ADDRESS,DATA,,,","film, again",phone,Apple,2018.0,,,,,,,,,,
897,Unknown,20,Female,90,+1-641-158-8646,East Davidhaven,Incorrect email format,1986-09-12 00:00:00,Python,100,pending,2.0,,107.0,2021-10-24 03:17:49,UZ 100152 Tashkent East Angie,"someone, generation",laptop,Dell,2015.0,,,,,,,,Tashkent,East Angie,100152
897,Unknown,20,Female,90,+1-641-158-8646,East Davidhaven,Incorrect email format,1986-09-12 00:00:00,Python,100,pending,2.0,,107.0,2021-10-24 03:17:49,UZ 100152 Tashkent East Angie,"someone, generation",phone,Samsung,2023.0,,,,,,,,Tashkent,East Angie,100152
898,Alejandro Pierce,20,Male,63,+1-660-798-4278,North Jennifer,Incorrect email format,1975-12-06 00:00:00,Python,,active,,excellent,247.0,1994-09-23 00:00:00,"Apartment 3, West Madisonberg district, Tashkent, UZ, 100586",,,,,,,,,,,,Tashkent,West Madisonberg,100586
899,Unknown,,Female,,+1-205-662-8875,Williamsmouth,Incorrect email format,2021-02-08 16:43:06,Data science,100,pending,,good,225.0,2021-11-26 20:33:31,"Apartment 35, Velasquezfurt district, Tashkent, UZ, 100998",,,,,,,,,,,,Tashkent,Velasquezfurt,100998
900,Michael Guerra,18,Female,90,+1-933-792-0750,New Ryanfort,Incorrect email format,1990-09-27 11:36:38,Python,100,inactive,3.7,average,167.0,2003-05-09 19:54:57,"Murphyberg 11-kv, dom 30, Tashkent",,,,,,,,,,,,Tashkent,Murphyberg,
901,Megan Nelson,20,Female,60,+1-743-417-8425,Port Jacquelineshire,Incorrect email format,2017-03-31 20:25:34,Data science,100,inactive,3.7,good,174.0,2000-09-03 00:00:00,"Apartment 19, Jenniferport district, Tashkent, UZ, 100946","customer, security",laptop,HP,2022.0,,,,,,,,Tashkent,Jenniferport,100946
901,Megan Nelson,20,Female,60,+1-743-417-8425,Port Jacquelineshire,Incorrect email format,2017-03-31 20:25:34,Data science,100,inactive,3.7,good,174.0,2000-09-03 00:00:00,"Apartment 19, Jenniferport district, Tashkent, UZ, 100946","customer, security",phone,Samsung,2023.0,,,,,,,,Tashkent,Jenniferport,100946
902,Paul Cummings,20,Unknown,90,+1-158-574-1474,New Michael,Incorrect email format,2023-05-11 00:09:06,Data science,,inactive,,average,204.0,2017-01-03 01:59:00,"Apartment 44, Davisfort district, Tashkent, UZ, 100800","scene, friend",laptop,Lenovo,2022.0,,,,,,,,Tashkent,Davisfort,100800
902,Paul Cummings,20,Unknown,90,+1-158-574-1474,New Michael,Incorrect email format,2023-05-11 00:09:06,Data science,,inactive,,average,204.0,2017-01-03 01:59:00,"Apartment 44, Davisfort district, Tashkent, UZ, 100800","scene, friend",phone,Xiaomi,2023.0,,,,,,,,Tashkent,Davisfort,100800
903,Jennifer Lucas,22,Male,90,+1-089-987-7508,East Ronaldview,Incorrect email format,2014-01-18 00:00:00,Python,100,active,2.57,,200.0,2021-05-19 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
904,Kevin Aguirre,21,Female,90,+1-959-668-8387,Port Donald,zking@ramirez-rodriguez.biz,1970-05-18 13:55:42,Data science,100,pending,3.7,,258.0,1993-10-03 14:58:46,UZ 100855 Tashkent Valentineview,"thus, leader",laptop,Lenovo,2017.0,,,,,,,,Tashkent,Valentineview,100855
904,Kevin Aguirre,21,Female,90,+1-959-668-8387,Port Donald,zking@ramirez-rodriguez.biz,1970-05-18 13:55:42,Data science,100,pending,3.7,,258.0,1993-10-03 14:58:46,UZ 100855 Tashkent Valentineview,"thus, leader",phone,Samsung,2022.0,,,,,,,,Tashkent,Valentineview,100855
905,Michael Garcia,20,Male,61,Unknown,Sallyland,Incorrect email format,2020-07-22 00:00:00,Python,,inactive,,good,188.0,2001-10-03 00:00:00,"BROKEN,ADDRESS,DATA,,,","keep, speak",laptop,HP,2015.0,,,,,,,,,,
905,Michael Garcia,20,Male,61,Unknown,Sallyland,Incorrect email format,2020-07-22 00:00:00,Python,,inactive,,good,188.0,2001-10-03 00:00:00,"BROKEN,ADDRESS,DATA,,,","keep, speak",phone,Samsung,2021.0,,,,,,,,,,
906,Vicki Cardenas,20,Female,,Unknown,Daisyton,jason39@yahoo.com,2012-01-05 00:00:00,Python,,inactive,,average,98.0,2021-04-06 03:38:52,"BROKEN,ADDRESS,DATA,,,","task, hand",laptop,Dell,2022.0,,,,,,,,,,
906,Vicki Cardenas,20,Female,,Unknown,Daisyton,jason39@yahoo.com,2012-01-05 00:00:00,Python,,inactive,,average,98.0,2021-04-06 03:38:52,"BROKEN,ADDRESS,DATA,,,","task, hand",phone,Apple,2023.0,,,,,,,,,,
907,Unknown,20,Female,77,Unknown,North Peter,Incorrect email format,1984-08-14 00:00:00,Data science,,inactive,,good,293.0,2018-05-19 00:00:00,UZ 100507 Tashkent Craneville,,,,,,,,,,,,Tashkent,Craneville,100507
908,Unknown,18,Unknown,90,+1-966-917-0594,New Denise,Incorrect email format,2005-03-11 00:00:00,Python,93,active,3.7,excellent,296.0,1983-08-28 00:00:00,"Apartment 39, New Shirleyside district, Tashkent, UZ, 100073",,,,,,,,,,,,Tashkent,New Shirleyside,100073
909,Unknown,20,Male,90,+1-532-921-2430,East Terriberg,Incorrect email format,1998-04-06 00:00:00,Python,100,inactive,0.0,excellent,195.0,1981-02-14 03:44:00,"East Brianshire 9-kv, dom 29, Tashkent","development, reach",laptop,HP,2019.0,,,,,,,,Tashkent,East Brianshire,
909,Unknown,20,Male,90,+1-532-921-2430,East Terriberg,Incorrect email format,1998-04-06 00:00:00,Python,100,inactive,0.0,excellent,195.0,1981-02-14 03:44:00,"East Brianshire 9-kv, dom 29, Tashkent","development, reach",phone,Apple,2020.0,,,,,,,,Tashkent,East Brianshire,
910,Christopher Reed,18,Female,,+1-866-064-0331,East Michael,Incorrect email format,1991-11-11 00:00:00,Data science,100,inactive,2.0,excellent,284.0,2010-04-06 23:07:00,"Apartment 2, Schaeferfurt district, Tashkent, UZ, 100131","sign, traditional",laptop,Lenovo,2017.0,,,,,,,,Tashkent,Schaeferfurt,100131
910,Christopher Reed,18,Female,,+1-866-064-0331,East Michael,Incorrect email format,1991-11-11 00:00:00,Data science,100,inactive,2.0,excellent,284.0,2010-04-06 23:07:00,"Apartment 2, Schaeferfurt district, Tashkent, UZ, 100131","sign, traditional",phone,Apple,2022.0,,,,,,,,Tashkent,Schaeferfurt,100131
911,Rebecca Wise,21,Male,90,+1-140-612-2237,Fosterchester,austinevans@levy.com,1987-08-03 00:00:00,Data science,100,pending,,average,279.0,2013-10-31 05:19:00,UZ 100309 Tashkent Andrewsshire,"talk, network",laptop,Lenovo,2022.0,,,,,,,,Tashkent,Andrewsshire,100309
911,Rebecca Wise,21,Male,90,+1-140-612-2237,Fosterchester,austinevans@levy.com,1987-08-03 00:00:00,Data science,100,pending,,average,279.0,2013-10-31 05:19:00,UZ 100309 Tashkent Andrewsshire,"talk, network",phone,Apple,2021.0,,,,,,,,Tashkent,Andrewsshire,100309
912,Unknown,20,Unknown,90,Unknown,Cabreraberg,michael93@schmidt.com,1987-09-24 00:00:00,Python,83,active,,excellent,255.0,1985-08-08 00:00:00,"BROKEN,ADDRESS,DATA,,,","right, tell",laptop,Dell,2024.0,,,,,,,,,,
912,Unknown,20,Unknown,90,Unknown,Cabreraberg,michael93@schmidt.com,1987-09-24 00:00:00,Python,83,active,,excellent,255.0,1985-08-08 00:00:00,"BROKEN,ADDRESS,DATA,,,","right, tell",phone,Apple,2022.0,,,,,,,,,,
913,Kylie Herrera,20,Male,90,+1-734-856-0835,Laraside,Incorrect email format,1987-01-26 22:47:46,Python,89,pending,0.0,,294.0,2020-12-20 06:01:06,UZ 100833 Tashkent Gregoryfurt,,,,,,,,,,,,Tashkent,Gregoryfurt,100833
914,Unknown,20,Unknown,90,+1-438-110-5062,New Rebeccahaven,Incorrect email format,1975-07-23 23:00:00,Data science,,inactive,,average,236.0,1975-05-24 00:00:00,"Apartment 9, North Valerie district, Tashkent, UZ, 100224","management, just",laptop,HP,2022.0,,,,,,,,Tashkent,North Valerie,100224
914,Unknown,20,Unknown,90,+1-438-110-5062,New Rebeccahaven,Incorrect email format,1975-07-23 23:00:00,Data science,,inactive,,average,236.0,1975-05-24 00:00:00,"Apartment 9, North Valerie district, Tashkent, UZ, 100224","management, just",phone,Apple,2024.0,,,,,,,,Tashkent,North Valerie,100224
915,Unknown,20,Unknown,91,+1-651-195-8738,Lake Robert,anaalvarez@gmail.com,2015-03-12 12:43:00,Data science,,inactive,2.0,good,250.0,2015-02-01 23:48:00,"BROKEN,ADDRESS,DATA,,,","woman, itself",laptop,Lenovo,2022.0,,,,,,,,,,
915,Unknown,20,Unknown,91,+1-651-195-8738,Lake Robert,anaalvarez@gmail.com,2015-03-12 12:43:00,Data science,,inactive,2.0,good,250.0,2015-02-01 23:48:00,"BROKEN,ADDRESS,DATA,,,","woman, itself",phone,Samsung,2020.0,,,,,,,,,,
916,Jay Wright,20,Female,70,+1-115-181-7946,Andreston,Incorrect email format,2011-12-01 00:00:00,Data science,100,pending,0.0,good,144.0,2022-11-30 23:46:42,"New Michaelchester 25-kv, dom 39, Tashkent",,,,,,,,,,,,Tashkent,New Michaelchester,
917,Heather Johnson,18,Male,71,+1-590-942-5745,Jonathanhaven,carlsondakota@gmail.com,2022-08-22 05:22:18,Python,65,active,3.82,average,84.0,1971-11-09 00:00:00,"Apartment 33, Conleyside district, Tashkent, UZ, 100363",,,,,,,,,,,,Tashkent,Conleyside,100363
918,Unknown,,Unknown,60,Unknown,Lake Amandaside,Incorrect email format,1982-10-15 14:54:01,Other,,inactive,2.0,excellent,60.0,2023-07-14 00:00:00,"BROKEN,ADDRESS,DATA,,,","author, address",laptop,HP,2015.0,,,,,,,,,,
